"id","name","role","gender","groupName","price","url","thumbnailUrl","color1","color2","color3","colorSource"
"80491710629204","SA | 20's The Yachtsman Suit","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/80491710629204","https://tr.rbxcdn.com/180DAY-05343ee9da4b48f3ac12286d0be7bf42/420/420/Shirt/Png/noFilter","#181F2E","#82817F","#3E424A","self"
"11323556106","SA | 60's Chiffon Party Dress (Noir)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/11323556106",,,,,"pair-top"
"90534898640828","SA | 40's Belted Day Dress (Navy)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/90534898640828","https://tr.rbxcdn.com/180DAY-1a3e36241b6ae1bbdd938168e35715d8/420/420/Shirt/Png/noFilter","#25273A","#81817F","#53545A","self"
"100998841235253","SA | 40's Wool Blend Coat (Grey)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/100998841235253",,,,,"pair-top"
"8268106827","SA │ WW1 Tweed Trousers (Black)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/8268106827","https://tr.rbxcdn.com/180DAY-956ea7d4eb2852d3a941eb34fb663f85/420/420/Pants/Png/noFilter","#1C1C1C","#848280","#E8E7E2","self"
"11159858577","SA | 60's Gabardine Shorts (Sand)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/11159858577","https://tr.rbxcdn.com/180DAY-b774fa96c7a9b8c0b9b92ec85f19bbf3/420/420/Pants/Png/noFilter","#8B7C69","#948F89","#E8E7E2","self"
"943983171","1960s Navy Cotton Suit and Cape","bottom","unclassified","Style Abby","15","https://www.roblox.com/catalog/943983171","https://tr.rbxcdn.com/180DAY-d6c88587af1a18ec841194389a1ff153/420/420/Pants/Png/noFilter","#1D262E","#828281","#4F555A","self"
"111667714397437","SA | 50's Princess Coat (Creme)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/111667714397437","https://tr.rbxcdn.com/180DAY-feb0c11271a0b417a5d98033f92a9203/420/420/Shirt/Png/noFilter","#A59E94","#848480","#E6E0D6","self"
"18877357525","SA | 20's Marcella White Tie Tailcoat","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/18877357525","https://tr.rbxcdn.com/180DAY-7d451e12898c4f3236c1e183591f09bf/420/420/Pants/Png/noFilter","#1E1E1E","#848381","#3E3E3E","self"
"79021821801936","SA | 40's Wool Blend Coat (Grey)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/79021821801936","https://tr.rbxcdn.com/180DAY-18158e800ce1753fe3b0a4ec74f03acd/420/420/Shirt/Png/noFilter","#5B5B5B","#82827F","#E8E6E2","self"
"7014630986","SA │ 60's Katy Pantsuit (Brown)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/7014630986","https://tr.rbxcdn.com/180DAY-b684f0eff7735c4e6e6612ddd133c4f4/420/420/Shirt/Png/noFilter","#6F553B","#8A857E","#9A7856","self"
"6565901884","1910s Rosey Pink Dressing Robe [B]","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/6565901884",,,,,"pair-top"
"1613544208","1920s White Tied Shawl","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/1613544208","https://tr.rbxcdn.com/180DAY-cb7187dbc10283704f4765601dfd9545/420/420/Shirt/Png/noFilter","#848380","#EFEFEC","#5C5C5A","self"
"97774379240075","SA | 40's Wool Blend Coat (Tan)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/97774379240075","https://tr.rbxcdn.com/180DAY-dcb9f8f30e3d7464823b489cd44da7d3/420/420/Shirt/Png/noFilter","#766C5A","#918C81","#E8E6E2","self"
"77716143831120","SA | 40's Belted Day Dress (Rouge)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/77716143831120",,,,,"pair-top"
"6565910713","1910s Mens Baby Blue Pajamas [B]","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/6565910713",,,,,"pair-top"
"140299910822867","SA | 40's Wool Blend Coat (Tan)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/140299910822867",,,,,"pair-top"
"78439086745912","SA | 10's Formal Dress Sleeves","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/78439086745912","https://tr.rbxcdn.com/180DAY-ec3b36e9b27c2bae89e7660c0bcf6e8d/420/420/Shirt/Png/noFilter","#212121","#838380","#4E4E4D","self"
"6773642647","1910s Purple Velvet and Fur Opera Coat [B]","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/6773642647",,,,,"pair-top"
"7014630537","SA │ 60's Katy Pantsuit (Brown)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/7014630537",,,,,"pair-top"
"7158070053","SA │ 60's Seamed Coat (Red)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/7158070053","https://tr.rbxcdn.com/180DAY-bb68fc3aec98204fc42930199b7da46e/420/420/Shirt/Png/noFilter","#871515","#89827F","#BA2222","self"
"6773744988","1910s Purple Velvet and Fur Opera Coat [T]","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/6773744988","https://tr.rbxcdn.com/180DAY-89e171824f187fd2eec328ba7c5c51a1/420/420/Shirt/Png/noFilter","#331629","#83807F","#564450","self"
"129670660908090","SA | 40's Belted Day Dress (Navy)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/129670660908090",,,,,"pair-top"
"7019001963","SA │ 60's Rolled Up Jeans (Black)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/7019001963","https://tr.rbxcdn.com/180DAY-e2c00aa8a28aa3c44ce1fe74fa2ce1f3/420/420/Pants/Png/noFilter","#263048","#838280","#E8E7E2","self"
"11159854401","SA | 60's Gabardine Slacks (Brown Plaid)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/11159854401","https://tr.rbxcdn.com/180DAY-1057085459fb7a2da4681311859e4760/420/420/Pants/Png/noFilter","#2E241B","#84827F","#E8E7E2","self"
"6485281585","1910s Brown Dotted Vest [T]","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/6485281585","https://tr.rbxcdn.com/180DAY-c814431efb28677a0eac1cf0d598475c/420/420/Shirt/Png/noFilter","#383430","#848381","#5F5C58","self"
"133445635829056","SA | 50's Princess Coat (Black)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/133445635829056",,,,,"pair-top"
"8030977418","SA │ WW1 ""The George"" Overcoat (Dark Grey)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8030977418","https://tr.rbxcdn.com/180DAY-d13a55fb5111e29e9442a41707045c9d/420/420/Shirt/Png/noFilter","#262625","#80807D","#51514F","self"
"8100726195","SA │ WW1 Open Cutaway Suit (Cream)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/8100726195",,,,,"pair-top"
"7018995519","SA │ 60's Polka Dot Button Up (Blue)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/7018995519","https://tr.rbxcdn.com/180DAY-1f155b70ed10f94584b3eb0ca11d8152/420/420/Shirt/Png/noFilter","#656383","#878692","#8F8ABB","self"
"11323603290","SA | 60's Chiffon Party Dress (Baby Blue)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/11323603290","https://tr.rbxcdn.com/180DAY-b6364f83cce651052f4e0c59e86b4554/420/420/Shirt/Png/noFilter","#777F83","#A9B9C0","#E9E7E3","self"
"791413745","1920's Sea Blue Evening Dress","bottom","unclassified","Style Abby","20","https://www.roblox.com/catalog/791413745",,,,,"pair-top"
"10686225470","SA | 60's Tale of Two Cities","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/10686225470",,,,,"pair-top"
"97154349739305","SA | 40's Wool Blend Coat (Brown)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/97154349739305",,,,,"pair-top"
"10327067718","SA | Two Button Suit (Brown)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/10327067718","https://tr.rbxcdn.com/180DAY-354d1217eb76447f5659103a9be8a0e7/420/420/Shirt/Png/noFilter","#392827","#848380","#5F5755","self"
"108779893833571","SA | 50's Princess Coat (Pink)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/108779893833571",,,,,"pair-top"
"1474294108","1960s Checkered ""Scholars"" Coat [T]","top","unclassified","Style Abby","8","https://www.roblox.com/catalog/1474294108","https://tr.rbxcdn.com/180DAY-40d9a2fab2df2b02493ea08082eb1b38/420/420/Shirt/Png/noFilter","#9C8669","#D1B68E","#B4A086","self"
"133478937107073","SA | 50's Princess Coat (Green)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/133478937107073",,,,,"pair-top"
"1474379736","1960s Checkered Scholars Coat 2 [B]","bottom","unclassified","Style Abby","8","https://www.roblox.com/catalog/1474379736","https://tr.rbxcdn.com/180DAY-4d522c7352557f8a46187436501071ad/420/420/Pants/Png/noFilter","#9B866B","#C3AA8A","#EBE9E4","self"
"3925931036","1900s Ermine Fur Coat [T]","top","unclassified","Style Abby","10","https://www.roblox.com/catalog/3925931036","https://tr.rbxcdn.com/180DAY-cf780c62aa896bd0d9cc2e547743e142/420/420/Shirt/Png/noFilter","#6F757A","#949BA2","#E9E8E3","self"
"132825307450271","SA | 50's Princess Coat (Pink)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/132825307450271","https://tr.rbxcdn.com/180DAY-b7ce17eeaf06e5b4dc55c798d8012465/420/420/Shirt/Png/noFilter","#938282","#D6B1B3","#E8E6E1","self"
"8262764892","SA │ WW1 Two Button Cutaway English Sack (Black)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8262764892","https://tr.rbxcdn.com/180DAY-2d8429d50be316614db1663674ef908f/420/420/Shirt/Png/noFilter","#232323","#82817E","#575756","self"
"11159850247","SA | 60's Gabardine Slacks (Light Plaid)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/11159850247","https://tr.rbxcdn.com/180DAY-ed31424615ea523e9d43f5dc312e4fb0/420/420/Pants/Png/noFilter","#868581","#E8E7E2","#5B5A58","self"
"8076227761","SA │ WW1 Fur Overcoat (Black)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8076227761","https://tr.rbxcdn.com/180DAY-6e79ce64a1738d65a4fa358fcb075298/420/420/Shirt/Png/noFilter","#212121","#83827F","#4F4F4D","self"
"2898288042","1900s Emerald Lined Day Dress [T]","top","unclassified","Style Abby","8","https://www.roblox.com/catalog/2898288042","https://tr.rbxcdn.com/180DAY-19e4e894c4698f3e55c8aaaf46626c9e/420/420/Shirt/Png/noFilter","#607852","#87927C","#ABA897","self"
"105104186645121","SA | 40's Belted Day Dress (Rouge)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/105104186645121","https://tr.rbxcdn.com/180DAY-3008fa6c744a8c54919700fceeb7e4a9/420/420/Shirt/Png/noFilter","#5D2525","#84817E","#1D1D1D","self"
"11323601911","SA | 60's Chiffon Party Dress (Noir)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/11323601911","https://tr.rbxcdn.com/180DAY-d909f573b5e94b67f5abd7c07bd86def/420/420/Shirt/Png/noFilter","#4A4A48","#82827F","#686866","self"
"6565902863","1910s Rosey Pink Dressing Robe [T]","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/6565902863","https://tr.rbxcdn.com/180DAY-b2f2dbffeac05539ee293711478e9b96/420/420/Shirt/Png/noFilter","#B499A3","#888282","#EFD9E0","self"
"7018994882","SA │ 60's Gingham Button Up (Blue)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/7018994882","https://tr.rbxcdn.com/180DAY-397d4fa0ebc76ebf6fdfaee2f85ac714/420/420/Shirt/Png/noFilter","#484865","#787885","#E9E8E3","self"
"10327015340","SA | Two Button Suit (Brown)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/10327015340",,,,,"pair-top"
"83088917322324","SA | 10's Formal Dress Sleeves, Gloved","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/83088917322324","https://tr.rbxcdn.com/180DAY-cce4398d3b7cf29ce94c7299e817dac2/420/420/Shirt/Png/noFilter","#212121","#83827F","#4E4E4D","self"
"105873377523915","SA | 10's Evening Coat, Gloved","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/105873377523915","https://tr.rbxcdn.com/180DAY-c602ec25a1e1ab2bc86074adc339243f/420/420/Shirt/Png/noFilter","#222222","#83827F","#585857","self"
"8596072920","SA │ WW1 Little Bow Button-up (White)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8596072920","https://tr.rbxcdn.com/180DAY-c17d7b1964d7cf13a71105cd924b2057/420/420/Shirt/Png/noFilter","#848481","#ECECE9","#494948","self"
"956416883","1960s Vanilla Daycoat and Print Scarf Top","top","unclassified","Style Abby","12","https://www.roblox.com/catalog/956416883","https://tr.rbxcdn.com/180DAY-e14e318dfab12d2c4e5d31629319c212/420/420/Shirt/Png/noFilter","#BEB5A9","#848380","#F1EFE3","self"
"7014569927","SA │ 60's Bow Dress (Red)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/7014569927","https://tr.rbxcdn.com/180DAY-c1eed5dfab40e9b064a6b87e5b238144/420/420/Pants/Png/noFilter","#5F2525","#86827F","#715150","self"
"5247828328","Casual White Gloves","top","unclassified","Style Abby","5","https://www.roblox.com/catalog/5247828328","https://tr.rbxcdn.com/180DAY-016fea9b78b1c66b05cc874dd762fe5e/420/420/Shirt/Png/noFilter","#858481","#E8E7E2","#5C5C5A","self"
"929471722","1960s Low-Waist Baby Blue Dress Top","top","unclassified","Style Abby","13","https://www.roblox.com/catalog/929471722","https://tr.rbxcdn.com/180DAY-b2126d300c9bbd4ee82673cb43d7dd5f/420/420/Shirt/Png/noFilter","#899397","#BDCBD5","#787875","self"
"2878824690","1900s Dusty Pink Day Coat [B]","bottom","unclassified","Style Abby","8","https://www.roblox.com/catalog/2878824690",,,,,"pair-top"
"8493733376","SA │ WW1 Casual Button-up (Cream)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8493733376","https://tr.rbxcdn.com/180DAY-e732f126c8255f5e60e95c300c7be7dc/420/420/Shirt/Png/noFilter","#A29E91","#828079","#DED8C6","self"
"7014571616","SA │ 60's Rhinestone Dress (Black)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/7014571616","https://tr.rbxcdn.com/180DAY-a9fb9540071735ee557081fa36a21e41/420/420/Pants/Png/noFilter","#191919","#848381","#EAE8E4","self"
"11159992859","SA | 60's Knit Shirt (Brown)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/11159992859","https://tr.rbxcdn.com/180DAY-a103a4c07e93815aa3f36394bb2944f0/420/420/Shirt/Png/noFilter","#4B3E33","#716050","#858480","self"
"8262714973","SA │ WW1 Two Button Cutaway English Sack (Black)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/8262714973",,,,,"pair-top"
"6485224983","1910s Tan Dress Pants [B]","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/6485224983","https://tr.rbxcdn.com/180DAY-52d60d6d7ee0360a0d2c713e5b14c5e4/420/420/Pants/Png/noFilter","#675C49","#85837E","#E8E7E2","self"
"8030962504","SA │ WW1 ""The George"" Overcoat (Grey)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/8030962504",,,,,"pair-top"
"1215832741","1960s Big-Buttoned Coat Top (Pink)","top","unclassified","Style Abby","12","https://www.roblox.com/catalog/1215832741","https://tr.rbxcdn.com/180DAY-bd0edd308e6ead811485b1184c115556/420/420/Shirt/Png/noFilter","#A46773","#868380","#D98C9B","self"
"8100758799","SA │ WW1 Open Cutaway Suit (Brown)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8100758799","https://tr.rbxcdn.com/180DAY-7c4bdfc0a04d71df36f1c99a40d2ef5e/420/420/Shirt/Png/noFilter","#44382E","#82817D","#64574C","self"
"956416720","1960s Vanilla Daycoat and Print Scarf","bottom","unclassified","Style Abby","12","https://www.roblox.com/catalog/956416720",,,,,"pair-top"
"137482353618659","SA | 40's Wool Blend Coat (Brown)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/137482353618659","https://tr.rbxcdn.com/180DAY-2e5689f0b85c89aa8ec9e2c5f086eaa8/420/420/Shirt/Png/noFilter","#2C241E","#83827F","#5C5853","self"
"1215830759","1960s Big-Buttoned Coat (Pink)","bottom","unclassified","Style Abby","12","https://www.roblox.com/catalog/1215830759",,,,,"pair-top"
"5247828609","Long Black Gloves","top","unclassified","Style Abby","5","https://www.roblox.com/catalog/5247828609","https://tr.rbxcdn.com/180DAY-eeb80bf353a7400af6222b6a164c5cb2/420/420/Shirt/Png/noFilter","#212121","#838280","#E8E7E2","self"
"7158029262","SA │ 60's Seamed Coat (Red)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/7158029262",,,,,"pair-top"
"1588819188","1960s Zebra Straight Dress [B]","bottom","unclassified","Style Abby","8","https://www.roblox.com/catalog/1588819188",,,,,"pair-top"
"91397959246580","SA | 50's Princess Coat (Orange)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/91397959246580",,,,,"pair-top"
"11323562249","SA | 60's Chiffon Party Dress (Tangerine)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/11323562249",,,,,"pair-top"
"99239304981913","SA | 20's Three Piece Suit (Pearl)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/99239304981913","https://tr.rbxcdn.com/180DAY-cc4a6994427ee4208c3872246f8e5cd5/420/420/Shirt/Png/noFilter","#898A8D","#E7E6E2","#636260","self"
"3959288277","1900s Emerald Buttoned Wool Coat [B]","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/3959288277",,,,,"pair-top"
"8167315062","SA │ WW1 Open Bow-Tied Day Suit (Silver)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/8167315062",,,,,"pair-top"
"8030979174","SA │ WW1 ""The George"" Overcoat (Grey)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8030979174","https://tr.rbxcdn.com/180DAY-1dec697269f56f9a2bc52d3e4160fd15/420/420/Shirt/Png/noFilter","#3C3C3C","#828280","#5A5A5A","self"
"8634922775","SA │ WW1 Heavy All-Wool Knit Sweater (Cardinal)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8634922775","https://tr.rbxcdn.com/180DAY-48c3f6204210e90ffc7ef4f2897d1aa0/420/420/Shirt/Png/noFilter","#5A1217","#86817E","#832025","self"
"8262716676","SA │ WW1 Two Button Cutaway English Sack (Brown)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/8262716676",,,,,"pair-top"
"1063176184","1932 White Flower Embroidered Daysuit Sleeves (2)","top","unclassified","Style Abby","6","https://www.roblox.com/catalog/1063176184","https://tr.rbxcdn.com/180DAY-4ed2d6797be2be10ff44ad90bc0d395a/420/420/Shirt/Png/noFilter","#848380","#EDEDEB","#5C5C5A","self"
"6565910701","1910s Mens Green Pajamas [B]","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/6565910701",,,,,"pair-top"
"6565912326","1910s Mens Baby Blue Pajamas [T]","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/6565912326","https://tr.rbxcdn.com/180DAY-efe0ca7406c41aea55863e5753d3d511/420/420/Shirt/Png/noFilter","#82939B","#B1CAD8","#787875","self"
"6897090418","1970s Brown Coat [B]","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/6897090418",,,,,"pair-top"
"7014616031","SA │ 60's Triangle Dress (Black)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/7014616031","https://tr.rbxcdn.com/180DAY-10837b880c45807840610ee5da12ffef/420/420/Pants/Png/noFilter","#2A2A2A","#838380","#61615F","self"
"7014574159","SA │ 60's Lace Dress (Magenta)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/7014574159","https://tr.rbxcdn.com/180DAY-daa6be87a49104588b106590890e478b/420/420/Pants/Png/noFilter","#A68BA3","#83807F","#E9E3E4","self"
"3539479840","Prudence's Sister Dress [T]","top","unclassified","Style Abby","10","https://www.roblox.com/catalog/3539479840","https://tr.rbxcdn.com/180DAY-7350c628ca2a978753a441adfc350452/420/420/Shirt/Png/noFilter","#271626","#7E7B7D","#514650","self"
"1278206830","1930s Ruffled Rose Daydress Top","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/1278206830","https://tr.rbxcdn.com/180DAY-e787bf8cbf39c42ad4d8938d0b08b7c6/420/420/Shirt/Png/noFilter","#A6827D","#3A2220","#E1B0A8","self"
"2878824084","1900s Dusty Pink Day Coat [T]","top","unclassified","Style Abby","8","https://www.roblox.com/catalog/2878824084","https://tr.rbxcdn.com/180DAY-100adb448af8d331092b26684562a347/420/420/Shirt/Png/noFilter","#978289","#1E1D1D","#6A6062","self"
"11323571173","SA | 60's Chiffon Party Dress (Almond Green)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/11323571173",,,,,"pair-top"
"6485224990","1910s Gray Dress Pants [B]","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/6485224990","https://tr.rbxcdn.com/180DAY-71ab8a9879273774548dc7bebee6fadc/420/420/Pants/Png/noFilter","#4B4B4B","#838381","#E8E7E2","self"
"2395071386","1920s Silky French Daydress [T]","top","unclassified","Style Abby","8","https://www.roblox.com/catalog/2395071386","https://tr.rbxcdn.com/180DAY-544f0344f8c98ebdec8d47c0c4105d9a/420/420/Shirt/Png/noFilter","#867E7E","#39181E","#605154","self"
"1474293600","1960s Checkered ""Scholars Coat"" [B]","bottom","unclassified","Style Abby","8","https://www.roblox.com/catalog/1474293600",,,,,"pair-top"
"929452801","1960s Low-Waist White Dress","bottom","unclassified","Style Abby","13","https://www.roblox.com/catalog/929452801","https://tr.rbxcdn.com/180DAY-f53647cb6e6a002a1a715018973b518c/420/420/Pants/Png/noFilter","#868582","#E8E7E3","#5C5C5A","self"
"8634916859","SA │ WW1 Heavy All-Wool Knit Sweater (Black)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8634916859","https://tr.rbxcdn.com/180DAY-64238b1d5eb7bd06e400b14d03e62240/420/420/Shirt/Png/noFilter","#1F1F1F","#82817F","#565654","self"
"8067862933","SA │ WW1 Smart Tweed Coat (Peanut)","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/8067862933",,,,,"pair-top"
"943983433","1950s Navy Cotton Cape","top","unclassified","Style Abby","9","https://www.roblox.com/catalog/943983433","https://tr.rbxcdn.com/180DAY-8c05d7746ac219a09d4919dbb7bf56e8/420/420/Shirt/Png/noFilter","#1E2831","#828280","#595C5F","self"
"890314074","1960s Casual Pink Teen","bottom","unclassified","Style Abby","8","https://www.roblox.com/catalog/890314074",,,,,"pair-top"
"6472855497","1910s Navy Striped Day Suit [B]","bottom","unclassified","Style Abby","7","https://www.roblox.com/catalog/6472855497",,,,,"pair-top"
"8092177509","SA │ WW1 Gingham Morning Jumper (Sleeves)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/8092177509","https://tr.rbxcdn.com/180DAY-8badccec4e28a35156f8a4ee4240d483/420/420/Shirt/Png/noFilter","#858582","#EAEAE9","#5C5C5A","self"
"7915629004","SA │ WW1 Checker Coat (Navy)","top","unclassified","Style Abby","7","https://www.roblox.com/catalog/7915629004","https://tr.rbxcdn.com/180DAY-e825647fda2a1f6d8e391a646b309a89/420/420/Shirt/Png/noFilter","#2D2E39","#828281","#4A4B56","self"
