"id","name","role","assetType","price","lowestPrice","productId","collectibleItemId","groupId","groupName","url","created","outfitKey"
"83315492129644","[B] Light Grey Wiseguy Polo","top","11","7","7","1451829184509762","1aaeaf3f-b5fe-463d-8ed6-f507ea745785","15843731","Beneventi's","https://www.roblox.com/catalog/83315492129644","2025-01-07T15:36:50.153Z","light grey wiseguy"
"83159563158773","[EA7] Johnny's Polo","top","11","7","7","3486060566706174","f970a4fc-9c80-4a56-a64d-60991f6dab3e","15843731","Beneventi's","https://www.roblox.com/catalog/83159563158773","2025-01-07T15:29:31.043Z","johnny s"
"18590011903","[Emporio Armani] Sky Pinstripe Dress Shirt","top","11","7","7","236379351427434","38e0b598-25a2-4e93-b63d-6b3a6aaeb2ab","15843731","Beneventi's","https://www.roblox.com/catalog/18590011903","2024-07-21T12:12:11.433Z","sky pinstripe dress"
"16911113808","[EA7] Rouge Suede GUCCI Jacket","top","11","7","7","4957066663808075","f1e53ce6-5889-4818-875b-9d2485eaa2e6","15843731","Beneventi's","https://www.roblox.com/catalog/16911113808","2024-03-28T20:26:24.163Z","rouge suede gucci"
"17303421708","[EA7] Santino","top","11","7","7","2304183317334788","345fcc7f-d1bb-48d8-86a9-0b6b1bacca4a","15843731","Beneventi's","https://www.roblox.com/catalog/17303421708","2024-04-27T13:30:59.803Z","santino"
"135741560780615","[EA7] Red Long Sleeved Shirt","top","11","7","7","1589499112664028","3fa87dc0-831e-4b90-b35c-c570f88f5c1e","15843731","Beneventi's","https://www.roblox.com/catalog/135741560780615","2025-01-07T15:30:11.867Z","red long sleeved"
"81724607371450","[EA7] Gray Shirt","top","11","7","7","6090924212014731","dcd3960c-6dda-4986-b3de-ae1f3ff5e280","15843731","Beneventi's","https://www.roblox.com/catalog/81724607371450","2025-01-07T15:31:20.887Z","gray"
"112811666328873","[EA7] White Evening Shirt","top","11","7","7","8129749963123563","e4034b81-d047-451e-a34b-499ed7a85e1b","15843731","Beneventi's","https://www.roblox.com/catalog/112811666328873","2024-09-15T11:50:22.72Z","white evening"
"128258184555857","[B] Brown Jacket","top","11","7","7","3116903283977484","de8287a1-3d1e-4093-890c-1ca6a4ef25bf","15843731","Beneventi's","https://www.roblox.com/catalog/128258184555857","2025-01-07T15:39:43.487Z","brown"
"17135282323","[EA7] Miami Joe's Shirt","top","11","7","7","7232232210930363","aae4b77f-8b99-4507-b928-c65b8b5e53e0","15843731","Beneventi's","https://www.roblox.com/catalog/17135282323","2024-04-13T21:22:55.697Z","miami joe s"
"17303513144","[EA7] Pablo Polo Jacket","top","11","7","7","918104902283503","bd36064b-86fc-465e-94b3-6d4d8e11571c","15843731","Beneventi's","https://www.roblox.com/catalog/17303513144","2024-04-27T13:38:52.52Z","pablo"
"98882397456127","[EA7] Cuban Long White Shirt","top","11","7","7","2245048102118165","1f7275c7-4886-4490-9dca-5845306edb03","15843731","Beneventi's","https://www.roblox.com/catalog/98882397456127","2024-09-15T11:48:43.857Z","cuban long white"
"10822756003","[EA7] Blue Enzo Tracksuit","top","11","7","7","5882406684450127","b035f59a-bfe1-4be2-8655-87636b18153a","15843731","Beneventi's","https://www.roblox.com/catalog/10822756003","2022-09-04T20:42:17.837Z","blue enzo tracksuit"
"124219283755913","[EA7] The Miami Hotshot Polo","top","11","7","7","4809266768365095","7b25f794-43e9-4ae3-94aa-f75d21b76cad","15843731","Beneventi's","https://www.roblox.com/catalog/124219283755913","2025-01-07T15:18:25.06Z","the miami hotshot"
"16911126507","[EA7] Skyblue Shirt","top","11","7","7","851138947023059","8296370a-0f35-4723-8dab-04e248708cc2","15843731","Beneventi's","https://www.roblox.com/catalog/16911126507","2024-03-28T20:27:40.733Z","skyblue"
"16911092616","[EA7] White Leather GUCCI Jacket","top","11","7","7","8556085579253789","4f5b714e-dea2-4536-9c8c-8758a50d2d97","15843731","Beneventi's","https://www.roblox.com/catalog/16911092616","2024-03-28T20:24:45.677Z","white leather gucci"
"119923938751488","[EA7] Black Evening Shirt","top","11","7","7","7328402423111917","00dce4e7-bd6b-495e-973e-4f9067eabbf1","15843731","Beneventi's","https://www.roblox.com/catalog/119923938751488","2024-09-15T11:53:00.993Z","black evening"
"72239334042528","[EA7] White Closed Shirt w Suspenders","top","11","7","7","5489625490182085","1db8f9b1-6f5d-46e5-bc9e-bc8214feb6e3","15843731","Beneventi's","https://www.roblox.com/catalog/72239334042528","2024-10-05T17:30:46.603Z","white closed w suspenders"
"17614144195","[Emporio Armani] Poplin Silk Shirt","top","11","7","7","8113781206475055","6e0f190e-5492-4200-b6d2-b2c01c943ab9","15843731","Beneventi's","https://www.roblox.com/catalog/17614144195","2024-05-25T20:54:16.667Z","poplin silk"
"125016275057244","[EA7] Striped Wiseguy  Polo","top","11","7","7","8619320587443340","b81e4ce5-6866-4e3c-99b8-81035cc2dc72","15843731","Beneventi's","https://www.roblox.com/catalog/125016275057244","2025-01-07T15:32:58.543Z","striped wiseguy"
"17103998917","[EA7] Fat Dom's Shirt","top","11","7","7","5495441089297805","e7306363-f3c7-4828-b2da-1e67a383a596","15843731","Beneventi's","https://www.roblox.com/catalog/17103998917","2024-04-11T16:32:31.62Z","fat dom s"
"18621496899","[EA7] Mangano's Custom Jacket, Upper","top","11","15","15","3908731632477758","e995356d-11c1-4c61-9992-e4dd39b0e45a","15843731","Beneventi's","https://www.roblox.com/catalog/18621496899","2024-07-23T15:25:52.31Z","mangano s custom"
"93847913074558","[EA7] Patterned Wiseguy Polo","top","11","7","7","3607250209676969","b22724c6-77dd-4bcd-b43e-4872435bb805","15843731","Beneventi's","https://www.roblox.com/catalog/93847913074558","2025-01-07T15:17:14.04Z","patterned wiseguy"
"17103993199","[EA7] Sonny's Shirt","top","11","7","7","2939818339749233","b586f741-1c94-4707-bfe4-fb7793b8b8fe","15843731","Beneventi's","https://www.roblox.com/catalog/17103993199","2024-04-11T16:31:53.99Z","sonny s"
"93295750097037","[EA7] Jimmy's Polo","top","11","7","7","7861753492059285","b0e82bea-9d38-4059-8051-2a496ffa5cef","15843731","Beneventi's","https://www.roblox.com/catalog/93295750097037","2025-01-07T15:19:34.973Z","jimmy s"
"17614406738","[Emporio Armani] Donnie","top","11","10","10","2339729573962879","7a417bc7-41ed-4916-b73f-c05ee00871a9","15843731","Beneventi's","https://www.roblox.com/catalog/17614406738","2024-05-25T21:21:43.743Z","donnie"
"17219742495","[Emporio Armani] Sonny","top","11","7","7","8747619456553662","5474a92d-214a-4398-b738-3f5744aba167","15843731","Beneventi's","https://www.roblox.com/catalog/17219742495","2024-04-20T11:39:06.06Z","sonny"
"130480999108884","[EA7] Bomber Jacket","top","11","7","7","2153444162641700","6a10cc11-91da-4af5-9932-545d8d95649d","15843731","Beneventi's","https://www.roblox.com/catalog/130480999108884","2025-01-07T15:12:29.853Z","bomber"
"133077062901782","[B] John's Long Sleeved Shirt","top","11","7","7","5780933569466","0a0e5ed6-a92c-4b44-871e-ed9571da20c3","15843731","Beneventi's","https://www.roblox.com/catalog/133077062901782","2025-01-07T15:38:00.023Z","john s long sleeved"
"18590178009","[EA7] Gucci Printed Jacket","top","11","7","7","3080935510594319","05c7f68e-a4e8-4948-bd28-cbd7a97d8145","15843731","Beneventi's","https://www.roblox.com/catalog/18590178009","2024-07-21T12:27:32.857Z","gucci printed"
"18590050688","[Emporio Armani] Open White Dress Shirt","top","11","7","7","5645111316090060","0a803e5b-982b-48bd-9be0-adce21bce32c","15843731","Beneventi's","https://www.roblox.com/catalog/18590050688","2024-07-21T12:15:49.907Z","open white dress"
"13557949559","[Emporio Armani] Vito with Belt, Upper","top","11","7","7","1665934282689515","72363ebe-d33a-4673-904e-230b189998f4","15843731","Beneventi's","https://www.roblox.com/catalog/13557949559","2023-05-26T21:34:53.57Z","vito with belt"
"120554565998886","[B] Brown Redish Leather Windbreaker ","top","11","7","7","7104727143743174","6bc902c7-f2e4-4529-ad20-7a32e0545a35","15843731","Beneventi's","https://www.roblox.com/catalog/120554565998886","2025-03-22T19:02:50.49Z","brown redish leather windbreaker"
"18590198915","[EA7] Versace Floral Shirt","top","11","7","7","7074820508832325","83caec7a-08d1-4ef0-af4e-1034c5fe5041","15843731","Beneventi's","https://www.roblox.com/catalog/18590198915","2024-07-21T12:29:34.827Z","versace floral"
"92463927982533","[EA7] White Dress Shirt w/ Short Sleeves","top","11","7","7","7990373333079410","474a04c1-c9a8-4cf1-8dd8-9162588bb91f","15843731","Beneventi's","https://www.roblox.com/catalog/92463927982533","2024-09-15T11:49:38.127Z","white dress w sleeves"
"17614438521","[Emporio Armani] Cavallio, Upper","top","11","7","7","5065379163843705","19db63bb-2c5d-4a94-b67c-f7ff92c6fb4e","15843731","Beneventi's","https://www.roblox.com/catalog/17614438521","2024-05-25T21:25:22.917Z","cavallio"
"128044713304607","[EA7] Navy Open Dress Shirt","top","11","7","7","796470589961169","6a80072b-3ead-4cf4-8612-2ce559e4f0b5","15843731","Beneventi's","https://www.roblox.com/catalog/128044713304607","2024-09-15T11:54:01.45Z","navy open dress"
"17219834686","[Emporio Armani] White Cotton Dress Shirt","top","11","7","7","7368902263828091","103ffa60-3ea3-4788-91d7-f378b3f8aaf9","15843731","Beneventi's","https://www.roblox.com/catalog/17219834686","2024-04-20T11:45:15.757Z","white cotton dress"
"99046021900970","[EA7] Wiseguy Brown Polo","top","11","7","7","6273951327348450","75b1df42-eab3-4131-9909-bcddece598f6","15843731","Beneventi's","https://www.roblox.com/catalog/99046021900970","2025-01-07T15:13:54.31Z","wiseguy brown"
"96897678678747","[EA7] New Jersey's Finest Jacket","top","11","7","7","8532523388480697","b3107b3e-f608-4371-baa3-a368c4c2c75d","15843731","Beneventi's","https://www.roblox.com/catalog/96897678678747","2025-01-07T15:21:18.62Z","new jersey s finest"
"90195434783769","[B] Black Leather Windbreaker with Red Tie","top","11","7","7","5635270702411576","690a7e9b-ea8b-4d03-80c9-fdffda330263","15843731","Beneventi's","https://www.roblox.com/catalog/90195434783769","2025-03-22T19:01:12.07Z","black leather windbreaker with red tie"
"75725579482858","[EA7] Maroon Open Dress Shirt","top","11","7","7","304158895974646","492ddb4f-4ead-4bd7-b35f-6abfe0b97341","15843731","Beneventi's","https://www.roblox.com/catalog/75725579482858","2024-09-15T11:56:24.233Z","maroon open dress"
"95201474525853","[EA7] Wiseguys's Green Jacket","top","11","7","7","958606689433272","d2085c3e-f279-4b7d-b908-49dfc93377b2","15843731","Beneventi's","https://www.roblox.com/catalog/95201474525853","2025-01-07T15:11:57.05Z","wiseguys s green"
"73961769546098","[B] Giovanni Barese Burgundy Members Only Jacket","top","11","12","12","7642822813007158","ecfacdf4-b261-4e5f-b3ca-aafa13e2cb92","15843731","Beneventi's","https://www.roblox.com/catalog/73961769546098","2024-11-16T15:49:48.307Z","giovanni barese burgundy members only"
"16911119441","[EA7] Pompeii Shirt","top","11","7","7","5645742025447861","12587a89-5270-41ca-a45b-07e0fd362cb9","15843731","Beneventi's","https://www.roblox.com/catalog/16911119441","2024-03-28T20:26:59.29Z","pompeii"
"102009693690899","[EA7] Grey Leather Jacket","top","11","7","7","7568057328500680","785ddfc0-0466-4686-8d2f-68faedeb3bc8","15843731","Beneventi's","https://www.roblox.com/catalog/102009693690899","2025-01-07T15:20:54.873Z","grey leather"
"97183870842088","[EA7] Cuban Short White Shirt","top","11","7","7","1481386852272724","82597f77-42a2-41d1-87cd-456e9a471df8","15843731","Beneventi's","https://www.roblox.com/catalog/97183870842088","2024-09-15T11:52:12.703Z","cuban white"
"17034919058","[EA7] Barocco, Upper","top","11","7","7","6712264650116755","aa553d82-aac9-454c-99d0-06bb520689f7","15843731","Beneventi's","https://www.roblox.com/catalog/17034919058","2024-04-06T13:01:39.733Z","barocco"
"73158916855439","[EA7] The Zip Polo","top","11","7","7","8255008674732491","0e1441ba-4cae-4ffc-bf2d-fc8c3dd541e7","15843731","Beneventi's","https://www.roblox.com/catalog/73158916855439","2025-01-07T15:13:09.21Z","the zip"
"81357136254027","[B] Sonny's Long Sleeved Shirt","top","11","7","7","8115974030246910","763bd84c-e33c-433e-96af-e5957350b5a1","15843731","Beneventi's","https://www.roblox.com/catalog/81357136254027","2025-01-07T15:38:32.657Z","sonny s long sleeved"
"18590230953","[EA7] Versace Polo Rosso","top","11","7","7","2022718130558766","5c1692f3-e080-4f41-9ba9-63b9ea9a0f40","15843731","Beneventi's","https://www.roblox.com/catalog/18590230953","2024-07-21T12:32:34.84Z","versace rosso"
"17103650993","[EA7] Used Car Salesman Shirt","top","11","7","7","8183921601061400","91bc0686-60d9-4152-b816-e7243781a69a","15843731","Beneventi's","https://www.roblox.com/catalog/17103650993","2024-04-11T15:56:11.313Z","used car salesman"
"17614198727","[Emporio Armani] Vintage Cream Waistcoat","top","11","10","10","5963340361350956","1f3ed573-704a-484a-93f0-b355364ec3f7","15843731","Beneventi's","https://www.roblox.com/catalog/17614198727","2024-05-25T20:59:48.827Z","vintage cream"
